CURSAT ver 2.1              Date:         03-02-2020      Hour:       13:05:34
Input file:   seedbank.txt
Accumulation pseudoreplicates' file:      accum_seedbank_boot.txt
Dataset pseudoreplicates' file:           pseud_seedbank_boot.txt
Number of columns (sampling events):       121 
Number of rows (species, OTUs, ojects,...):              34 
Number of repetitions:       100 
Seed number:  12348695

Bootstrap (resampling with replacement)

Bootstrap replicate	Sampling event	Accumulation per n. of events	
 85 	 116 	 33 	
 85 	 117 	 33 	
 85 	 118 	 33 	
 85 	 119 	 33 	
 85 	 120 	 33 	
 85 	 121 	 33 	
 86 	 1 	 3 	
 86 	 2 	 5 	
 86 	 3 	 7 	
 86 	 4 	 8 	
 86 	 5 	 9 	
 86 	 6 	 10 	
 86 	 7 	 13 	
 86 	 8 	 14 	
 86 	 9 	 14 	
 86 	 10 	 14 	
 86 	 11 	 14 	
 86 	 12 	 16 	
 86 	 13 	 18 	
 86 	 14 	 18 	
 86 	 15 	 18 	
 86 	 16 	 21 	
 86 	 17 	 21 	
 86 	 18 	 21 	
 86 	 19 	 21 	
 86 	 20 	 21 	
 86 	 21 	 23 	
 86 	 22 	 23 	
 86 	 23 	 23 	
 86 	 24 	 23 	
 86 	 25 	 23 	
 86 	 26 	 26 	
 86 	 27 	 27 	
 86 	 28 	 27 	
 86 	 29 	 27 	
 86 	 30 	 28 	
 86 	 31 	 28 	
 86 	 32 	 28 	
 86 	 33 	 30 	
 86 	 34 	 30 	
 86 	 35 	 31 	
 86 	 36 	 31 	
 86 	 37 	 31 	
 86 	 38 	 31 	
 86 	 39 	 31 	
 86 	 40 	 31 	
 86 	 41 	 31 	
 86 	 42 	 31 	
 86 	 43 	 31 	
 86 	 44 	 31 	
 86 	 45 	 31 	
 86 	 46 	 31 	
 86 	 47 	 31 	
 86 	 48 	 31 	
 86 	 49 	 31 	
 86 	 50 	 31 	
 86 	 51 	 31 	
 86 	 52 	 31 	
 86 	 53 	 31 	
 86 	 54 	 31 	
 86 	 55 	 31 	
 86 	 56 	 31 	
 86 	 57 	 31 	
 86 	 58 	 31 	
 86 	 59 	 31 	
 86 	 60 	 32 	
 86 	 61 	 32 	
 86 	 62 	 32 	
 86 	 63 	 32 	
 86 	 64 	 32 	
 86 	 65 	 32 	
 86 	 66 	 32 	
 86 	 67 	 32 	
 86 	 68 	 32 	
 86 	 69 	 32 	
 86 	 70 	 32 	
 86 	 71 	 32 	
 86 	 72 	 32 	
 86 	 73 	 32 	
 86 	 74 	 32 	
 86 	 75 	 32 	
 86 	 76 	 32 	
 86 	 77 	 32 	
 86 	 78 	 32 	
 86 	 79 	 32 	
 86 	 80 	 32 	
 86 	 81 	 32 	
 86 	 82 	 32 	
 86 	 83 	 32 	
 86 	 84 	 32 	
 86 	 85 	 32 	
 86 	 86 	 32 	
 86 	 87 	 32 	
 86 	 88 	 32 	
 86 	 89 	 32 	
 86 	 90 	 32 	
 86 	 91 	 32 	
 86 	 92 	 32 	
 86 	 93 	 32 	
 86 	 94 	 32 	
 86 	 95 	 32 	
 86 	 96 	 32 	
 86 	 97 	 32 	
 86 	 98 	 32 	
 86 	 99 	 32 	
 86 	 100 	 32 	
 86 	 101 	 32 	
 86 	 102 	 32 	
 86 	 103 	 32 	
 86 	 104 	 32 	
 86 	 105 	 32 	
 86 	 106 	 32 	
 86 	 107 	 32 	
 86 	 108 	 32 	
 86 	 109 	 32 	
 86 	 110 	 32 	
 86 	 111 	 32 	
 86 	 112 	 32 	
 86 	 113 	 32 	
 86 	 114 	 32 	
 86 	 115 	 32 	
 86 	 116 	 32 	
 86 	 117 	 32 	
 86 	 118 	 32 	
 86 	 119 	 32 	
 86 	 120 	 32 	
 86 	 121 	 32 	
 87 	 1 	 2 	
 87 	 2 	 5 	
 87 	 3 	 10 	
 87 	 4 	 11 	
 87 	 5 	 12 	
 87 	 6 	 12 	
 87 	 7 	 14 	
 87 	 8 	 14 	
 87 	 9 	 16 	
 87 	 10 	 17 	
 87 	 11 	 17 	
 87 	 12 	 17 	
 87 	 13 	 19 	
 87 	 14 	 19 	
 87 	 15 	 21 	
 87 	 16 	 21 	
 87 	 17 	 22 	
 87 	 18 	 22 	
 87 	 19 	 23 	
 87 	 20 	 23 	
 87 	 21 	 23 	
 87 	 22 	 23 	
 87 	 23 	 23 	
 87 	 24 	 24 	
 87 	 25 	 24 	
 87 	 26 	 26 	
 87 	 27 	 26 	
 87 	 28 	 27 	
 87 	 29 	 27 	
 87 	 30 	 27 	
 87 	 31 	 28 	
 87 	 32 	 28 	
 87 	 33 	 28 	
 87 	 34 	 28 	
 87 	 35 	 28 	
 87 	 36 	 29 	
 87 	 37 	 29 	
 87 	 38 	 29 	
 87 	 39 	 29 	
 87 	 40 	 29 	
 87 	 41 	 29 	
 87 	 42 	 29 	
 87 	 43 	 29 	
 87 	 44 	 29 	
 87 	 45 	 29 	
 87 	 46 	 29 	
 87 	 47 	 30 	
 87 	 48 	 31 	
 87 	 49 	 31 	
 87 	 50 	 31 	
 87 	 51 	 31 	
 87 	 52 	 31 	
 87 	 53 	 31 	
 87 	 54 	 31 	
 87 	 55 	 31 	
 87 	 56 	 31 	
 87 	 57 	 31 	
 87 	 58 	 31 	
 87 	 59 	 31 	
 87 	 60 	 31 	
 87 	 61 	 32 	
 87 	 62 	 32 	
 87 	 63 	 32 	
 87 	 64 	 32 	
 87 	 65 	 32 	
 87 	 66 	 32 	
 87 	 67 	 32 	
 87 	 68 	 32 	
 87 	 69 	 32 	
 87 	 70 	 32 	
 87 	 71 	 32 	
 87 	 72 	 32 	
 87 	 73 	 32 	
 87 	 74 	 32 	
 87 	 75 	 32 	
 87 	 76 	 32 	
 87 	 77 	 32 	
 87 	 78 	 32 	
 87 	 79 	 32 	
 87 	 80 	 32 	
 87 	 81 	 32 	
 87 	 82 	 32 	
 87 	 83 	 32 	
 87 	 84 	 32 	
 87 	 85 	 32 	
 87 	 86 	 32 	
 87 	 87 	 33 	
 87 	 88 	 33 	
 87 	 89 	 33 	
 87 	 90 	 33 	
 87 	 91 	 33 	
 87 	 92 	 33 	
 87 	 93 	 33 	
 87 	 94 	 33 	
 87 	 95 	 33 	
 87 	 96 	 33 	
 87 	 97 	 33 	
 87 	 98 	 33 	
 87 	 99 	 33 	
 87 	 100 	 33 	
 87 	 101 	 33 	
 87 	 102 	 33 	
 87 	 103 	 33 	
 87 	 104 	 33 	
 87 	 105 	 33 	
 87 	 106 	 33 	
 87 	 107 	 33 	
 87 	 108 	 33 	
 87 	 109 	 33 	
 87 	 110 	 33 	
 87 	 111 	 33 	
 87 	 112 	 33 	
 87 	 113 	 33 	
 87 	 114 	 33 	
 87 	 115 	 33 	
 87 	 116 	 33 	
 87 	 117 	 33 	
 87 	 118 	 33 	
 87 	 119 	 33 	
 87 	 120 	 33 	
 87 	 121 	 33 	
 88 	 1 	 5 	
 88 	 2 	 7 	
 88 	 3 	 10 	
 88 	 4 	 12 	
 88 	 5 	 13 	
 88 	 6 	 14 	
 88 	 7 	 15 	
 88 	 8 	 16 	
 88 	 9 	 17 	
 88 	 10 	 18 	
 88 	 11 	 18 	
 88 	 12 	 20 	
 88 	 13 	 22 	
 88 	 14 	 23 	
 88 	 15 	 23 	
 88 	 16 	 23 	
 88 	 17 	 23 	
 88 	 18 	 23 	
 88 	 19 	 23 	
 88 	 20 	 23 	
 88 	 21 	 23 	
 88 	 22 	 23 	
 88 	 23 	 23 	
 88 	 24 	 23 	
 88 	 25 	 23 	
 88 	 26 	 24 	
 88 	 27 	 24 	
 88 	 28 	 24 	
 88 	 29 	 24 	
 88 	 30 	 26 	
 88 	 31 	 26 	
 88 	 32 	 26 	
 88 	 33 	 26 	
 88 	 34 	 26 	
 88 	 35 	 26 	
 88 	 36 	 26 	
 88 	 37 	 26 	
 88 	 38 	 26 	
 88 	 39 	 26 	
 88 	 40 	 29 	
 88 	 41 	 30 	
 88 	 42 	 30 	
 88 	 43 	 30 	
 88 	 44 	 31 	
 88 	 45 	 31 	
 88 	 46 	 31 	
 88 	 47 	 32 	
 88 	 48 	 32 	
 88 	 49 	 32 	
 88 	 50 	 32 	
 88 	 51 	 32 	
 88 	 52 	 32 	
 88 	 53 	 32 	
 88 	 54 	 32 	
 88 	 55 	 32 	
 88 	 56 	 32 	
 88 	 57 	 32 	
 88 	 58 	 32 	
 88 	 59 	 32 	
 88 	 60 	 32 	
 88 	 61 	 32 	
 88 	 62 	 32 	
 88 	 63 	 32 	
 88 	 64 	 32 	
 88 	 65 	 32 	
 88 	 66 	 32 	
 88 	 67 	 32 	
 88 	 68 	 32 	
 88 	 69 	 32 	
 88 	 70 	 32 	
 88 	 71 	 32 	
 88 	 72 	 32 	
 88 	 73 	 32 	
 88 	 74 	 33 	
 88 	 75 	 33 	
 88 	 76 	 33 	
 88 	 77 	 33 	
 88 	 78 	 33 	
 88 	 79 	 33 	
 88 	 80 	 33 	
 88 	 81 	 33 	
 88 	 82 	 33 	
 88 	 83 	 33 	
 88 	 84 	 33 	
 88 	 85 	 33 	
 88 	 86 	 33 	
 88 	 87 	 33 	
 88 	 88 	 33 	
 88 	 89 	 33 	
 88 	 90 	 33 	
 88 	 91 	 33 	
 88 	 92 	 33 	
 88 	 93 	 33 	
 88 	 94 	 33 	
 88 	 95 	 33 	
 88 	 96 	 33 	
 88 	 97 	 33 	
 88 	 98 	 33 	
 88 	 99 	 33 	
 88 	 100 	 33 	
 88 	 101 	 33 	
 88 	 102 	 33 	
 88 	 103 	 33 	
 88 	 104 	 33 	
 88 	 105 	 33 	
 88 	 106 	 33 	
 88 	 107 	 33 	
 88 	 108 	 33 	
 88 	 109 	 33 	
 88 	 110 	 33 	
 88 	 111 	 33 	
 88 	 112 	 33 	
 88 	 113 	 33 	
 88 	 114 	 33 	
 88 	 115 	 33 	
 88 	 116 	 33 	
 88 	 117 	 33 	
 88 	 118 	 33 	
 88 	 119 	 33 	
 88 	 120 	 33 	
 88 	 121 	 33 	
 89 	 1 	 4 	
 89 	 2 	 6 	
 89 	 3 	 6 	
 89 	 4 	 7 	
 89 	 5 	 8 	
 89 	 6 	 9 	
 89 	 7 	 9 	
 89 	 8 	 11 	
 89 	 9 	 11 	
 89 	 10 	 15 	
 89 	 11 	 18 	
 89 	 12 	 18 	
 89 	 13 	 18 	
 89 	 14 	 18 	
 89 	 15 	 18 	
 89 	 16 	 19 	
 89 	 17 	 19 	
 89 	 18 	 20 	
 89 	 19 	 20 	
 89 	 20 	 20 	
 89 	 21 	 21 	
 89 	 22 	 21 	
 89 	 23 	 22 	
 89 	 24 	 22 	
 89 	 25 	 22 	
 89 	 26 	 22 	
 89 	 27 	 24 	
 89 	 28 	 24 	
 89 	 29 	 24 	
 89 	 30 	 24 	
 89 	 31 	 25 	
 89 	 32 	 25 	
 89 	 33 	 26 	
 89 	 34 	 26 	
 89 	 35 	 26 	
 89 	 36 	 26 	
 89 	 37 	 26 	
 89 	 38 	 27 	
 89 	 39 	 27 	
 89 	 40 	 28 	
 89 	 41 	 28 	
 89 	 42 	 29 	
 89 	 43 	 29 	
 89 	 44 	 29 	
 89 	 45 	 30 	
 89 	 46 	 30 	
 89 	 47 	 30 	
 89 	 48 	 30 	
 89 	 49 	 30 	
 89 	 50 	 30 	
 89 	 51 	 30 	
 89 	 52 	 30 	
 89 	 53 	 30 	
 89 	 54 	 30 	
 89 	 55 	 30 	
 89 	 56 	 30 	
 89 	 57 	 30 	
 89 	 58 	 30 	
 89 	 59 	 30 	
 89 	 60 	 30 	
 89 	 61 	 31 	
 89 	 62 	 32 	
 89 	 63 	 32 	
 89 	 64 	 32 	
 89 	 65 	 32 	
 89 	 66 	 32 	
 89 	 67 	 32 	
 89 	 68 	 32 	
 89 	 69 	 32 	
 89 	 70 	 32 	
 89 	 71 	 32 	
 89 	 72 	 32 	
 89 	 73 	 32 	
 89 	 74 	 32 	
 89 	 75 	 32 	
 89 	 76 	 32 	
 89 	 77 	 32 	
 89 	 78 	 32 	
 89 	 79 	 32 	
 89 	 80 	 32 	
 89 	 81 	 32 	
 89 	 82 	 32 	
 89 	 83 	 32 	
 89 	 84 	 32 	
 89 	 85 	 32 	
 89 	 86 	 32 	
 89 	 87 	 32 	
 89 	 88 	 32 	
 89 	 89 	 32 	
 89 	 90 	 32 	
 89 	 91 	 32 	
 89 	 92 	 32 	
 89 	 93 	 32 	
 89 	 94 	 32 	
 89 	 95 	 32 	
 89 	 96 	 32 	
 89 	 97 	 32 	
 89 	 98 	 32 	
 89 	 99 	 32 	
 89 	 100 	 32 	
 89 	 101 	 33 	
 89 	 102 	 33 	
 89 	 103 	 33 	
 89 	 104 	 33 	
 89 	 105 	 33 	
 89 	 106 	 33 	
 89 	 107 	 33 	
 89 	 108 	 33 	
 89 	 109 	 33 	
 89 	 110 	 33 	
 89 	 111 	 33 	
 89 	 112 	 33 	
 89 	 113 	 33 	
 89 	 114 	 33 	
 89 	 115 	 33 	
 89 	 116 	 33 	
 89 	 117 	 33 	
 89 	 118 	 33 	
 89 	 119 	 33 	
 89 	 120 	 33 	
 89 	 121 	 33 	
 90 	 1 	 4 	
 90 	 2 	 6 	
 90 	 3 	 10 	
 90 	 4 	 10 	
 90 	 5 	 12 	
 90 	 6 	 13 	
 90 	 7 	 13 	
 90 	 8 	 14 	
 90 	 9 	 16 	
 90 	 10 	 17 	
 90 	 11 	 17 	
 90 	 12 	 18 	
 90 	 13 	 18 	
 90 	 14 	 18 	
 90 	 15 	 18 	
 90 	 16 	 18 	
 90 	 17 	 18 	
 90 	 18 	 19 	
 90 	 19 	 19 	
 90 	 20 	 20 	
 90 	 21 	 20 	
 90 	 22 	 20 	
 90 	 23 	 21 	
 90 	 24 	 21 	
 90 	 25 	 21 	
 90 	 26 	 23 	
 90 	 27 	 24 	
 90 	 28 	 24 	
 90 	 29 	 24 	
 90 	 30 	 24 	
 90 	 31 	 24 	
 90 	 32 	 24 	
 90 	 33 	 24 	
 90 	 34 	 24 	
 90 	 35 	 24 	
 90 	 36 	 24 	
 90 	 37 	 24 	
 90 	 38 	 24 	
 90 	 39 	 24 	
 90 	 40 	 25 	
 90 	 41 	 25 	
 90 	 42 	 25 	
 90 	 43 	 25 	
 90 	 44 	 27 	
 90 	 45 	 27 	
 90 	 46 	 27 	
 90 	 47 	 27 	
 90 	 48 	 27 	
 90 	 49 	 27 	
 90 	 50 	 27 	
 90 	 51 	 27 	
 90 	 52 	 27 	
 90 	 53 	 27 	
 90 	 54 	 30 	
 90 	 55 	 31 	
 90 	 56 	 31 	
 90 	 57 	 31 	
 90 	 58 	 31 	
 90 	 59 	 31 	
 90 	 60 	 31 	
 90 	 61 	 32 	
 90 	 62 	 32 	
 90 	 63 	 32 	
 90 	 64 	 32 	
 90 	 65 	 32 	
 90 	 66 	 32 	
 90 	 67 	 32 	
 90 	 68 	 32 	
 90 	 69 	 32 	
 90 	 70 	 32 	
 90 	 71 	 32 	
 90 	 72 	 32 	
 90 	 73 	 32 	
 90 	 74 	 32 	
 90 	 75 	 32 	
 90 	 76 	 32 	
 90 	 77 	 32 	
 90 	 78 	 32 	
 90 	 79 	 32 	
 90 	 80 	 32 	
 90 	 81 	 32 	
 90 	 82 	 32 	
 90 	 83 	 32 	
 90 	 84 	 32 	
 90 	 85 	 32 	
 90 	 86 	 32 	
 90 	 87 	 32 	
 90 	 88 	 33 	
 90 	 89 	 33 	
 90 	 90 	 33 	
 90 	 91 	 33 	
 90 	 92 	 33 	
 90 	 93 	 33 	
 90 	 94 	 33 	
 90 	 95 	 33 	
 90 	 96 	 33 	
 90 	 97 	 33 	
 90 	 98 	 33 	
 90 	 99 	 33 	
 90 	 100 	 33 	
 90 	 101 	 33 	
 90 	 102 	 33 	
 90 	 103 	 33 	
 90 	 104 	 33 	
 90 	 105 	 33 	
 90 	 106 	 33 	
 90 	 107 	 33 	
 90 	 108 	 33 	
 90 	 109 	 33 	
 90 	 110 	 33 	
 90 	 111 	 33 	
 90 	 112 	 33 	
 90 	 113 	 33 	
 90 	 114 	 33 	
 90 	 115 	 33 	
 90 	 116 	 33 	
 90 	 117 	 33 	
 90 	 118 	 33 	
 90 	 119 	 33 	
 90 	 120 	 33 	
 90 	 121 	 33 	
 91 	 1 	 0 	
 91 	 2 	 0 	
 91 	 3 	 4 	
 91 	 4 	 6 	
 91 	 5 	 10 	
 91 	 6 	 12 	
 91 	 7 	 12 	
 91 	 8 	 13 	
 91 	 9 	 13 	
 91 	 10 	 14 	
 91 	 11 	 15 	
 91 	 12 	 15 	
 91 	 13 	 16 	
 91 	 14 	 17 	
 91 	 15 	 18 	
 91 	 16 	 18 	
 91 	 17 	 18 	
 91 	 18 	 18 	
 91 	 19 	 18 	
 91 	 20 	 18 	
 91 	 21 	 18 	
 91 	 22 	 19 	
 91 	 23 	 19 	
 91 	 24 	 21 	
 91 	 25 	 23 	
 91 	 26 	 23 	
 91 	 27 	 23 	
 91 	 28 	 23 	
 91 	 29 	 23 	
 91 	 30 	 23 	
 91 	 31 	 23 	
 91 	 32 	 23 	
 91 	 33 	 23 	
 91 	 34 	 23 	
 91 	 35 	 23 	
 91 	 36 	 23 	
 91 	 37 	 24 	
 91 	 38 	 24 	
 91 	 39 	 24 	
 91 	 40 	 24 	
 91 	 41 	 25 	
 91 	 42 	 25 	
 91 	 43 	 25 	
 91 	 44 	 25 	
 91 	 45 	 26 	
 91 	 46 	 26 	
 91 	 47 	 26 	
 91 	 48 	 26 	
 91 	 49 	 26 	
 91 	 50 	 26 	
 91 	 51 	 26 	
 91 	 52 	 27 	
 91 	 53 	 27 	
 91 	 54 	 28 	
 91 	 55 	 28 	
 91 	 56 	 29 	
 91 	 57 	 29 	
 91 	 58 	 29 	
 91 	 59 	 30 	
 91 	 60 	 30 	
 91 	 61 	 30 	
 91 	 62 	 30 	
 91 	 63 	 30 	
 91 	 64 	 30 	
 91 	 65 	 30 	
 91 	 66 	 30 	
 91 	 67 	 30 	
 91 	 68 	 30 	
 91 	 69 	 30 	
 91 	 70 	 30 	
 91 	 71 	 30 	
 91 	 72 	 30 	
 91 	 73 	 30 	
 91 	 74 	 30 	
 91 	 75 	 31 	
 91 	 76 	 32 	
 91 	 77 	 32 	
 91 	 78 	 32 	
 91 	 79 	 32 	
 91 	 80 	 32 	
 91 	 81 	 32 	
 91 	 82 	 32 	
 91 	 83 	 32 	
 91 	 84 	 32 	
 91 	 85 	 32 	
 91 	 86 	 32 	
 91 	 87 	 32 	
 91 	 88 	 32 	
 91 	 89 	 32 	
 91 	 90 	 32 	
 91 	 91 	 32 	
 91 	 92 	 32 	
 91 	 93 	 32 	
 91 	 94 	 32 	
 91 	 95 	 32 	
 91 	 96 	 32 	
 91 	 97 	 32 	
 91 	 98 	 32 	
 91 	 99 	 32 	
 91 	 100 	 32 	
 91 	 101 	 32 	
 91 	 102 	 32 	
 91 	 103 	 32 	
 91 	 104 	 32 	
 91 	 105 	 32 	
 91 	 106 	 32 	
 91 	 107 	 32 	
 91 	 108 	 32 	
 91 	 109 	 32 	
 91 	 110 	 32 	
 91 	 111 	 32 	
 91 	 112 	 32 	
 91 	 113 	 32 	
 91 	 114 	 32 	
 91 	 115 	 33 	
 91 	 116 	 33 	
 91 	 117 	 33 	
 91 	 118 	 33 	
 91 	 119 	 33 	
 91 	 120 	 33 	
 91 	 121 	 33 	
 92 	 1 	 3 	
 92 	 2 	 6 	
 92 	 3 	 9 	
 92 	 4 	 12 	
 92 	 5 	 14 	
 92 	 6 	 14 	
 92 	 7 	 15 	
 92 	 8 	 15 	
 92 	 9 	 15 	
 92 	 10 	 15 	
 92 	 11 	 15 	
 92 	 12 	 17 	
 92 	 13 	 17 	
 92 	 14 	 17 	
 92 	 15 	 17 	
 92 	 16 	 17 	
 92 	 17 	 19 	
 92 	 18 	 19 	
 92 	 19 	 19 	
 92 	 20 	 19 	
 92 	 21 	 19 	
 92 	 22 	 20 	
 92 	 23 	 21 	
 92 	 24 	 21 	
 92 	 25 	 21 	
 92 	 26 	 21 	
 92 	 27 	 21 	
 92 	 28 	 21 	
 92 	 29 	 21 	
 92 	 30 	 21 	
 92 	 31 	 21 	
 92 	 32 	 21 	
 92 	 33 	 21 	
 92 	 34 	 22 	
 92 	 35 	 22 	
 92 	 36 	 22 	
 92 	 37 	 22 	
 92 	 38 	 22 	
 92 	 39 	 22 	
 92 	 40 	 24 	
 92 	 41 	 25 	
 92 	 42 	 25 	
 92 	 43 	 25 	
 92 	 44 	 25 	
 92 	 45 	 25 	
 92 	 46 	 25 	
 92 	 47 	 25 	
 92 	 48 	 25 	
 92 	 49 	 25 	
 92 	 50 	 25 	
 92 	 51 	 25 	
 92 	 52 	 25 	
 92 	 53 	 25 	
 92 	 54 	 26 	
 92 	 55 	 26 	
 92 	 56 	 26 	
 92 	 57 	 26 	
 92 	 58 	 28 	
 92 	 59 	 28 	
 92 	 60 	 28 	
 92 	 61 	 28 	
 92 	 62 	 28 	
 92 	 63 	 28 	
 92 	 64 	 28 	
 92 	 65 	 28 	
 92 	 66 	 28 	
 92 	 67 	 28 	
 92 	 68 	 31 	
 92 	 69 	 31 	
 92 	 70 	 31 	
 92 	 71 	 31 	
 92 	 72 	 31 	
 92 	 73 	 31 	
 92 	 74 	 31 	
 92 	 75 	 32 	
 92 	 76 	 32 	
 92 	 77 	 32 	
 92 	 78 	 32 	
 92 	 79 	 32 	
 92 	 80 	 32 	
 92 	 81 	 32 	
 92 	 82 	 32 	
 92 	 83 	 32 	
 92 	 84 	 32 	
 92 	 85 	 32 	
 92 	 86 	 32 	
 92 	 87 	 32 	
 92 	 88 	 32 	
 92 	 89 	 32 	
 92 	 90 	 32 	
 92 	 91 	 32 	
 92 	 92 	 32 	
 92 	 93 	 32 	
 92 	 94 	 32 	
 92 	 95 	 32 	
 92 	 96 	 32 	
 92 	 97 	 32 	
 92 	 98 	 32 	
 92 	 99 	 32 	
 92 	 100 	 32 	
 92 	 101 	 32 	
 92 	 102 	 33 	
 92 	 103 	 33 	
 92 	 104 	 33 	
 92 	 105 	 33 	
 92 	 106 	 33 	
 92 	 107 	 33 	
 92 	 108 	 33 	
 92 	 109 	 33 	
 92 	 110 	 33 	
 92 	 111 	 33 	
 92 	 112 	 33 	
 92 	 113 	 33 	
 92 	 114 	 33 	
 92 	 115 	 33 	
 92 	 116 	 33 	
 92 	 117 	 33 	
 92 	 118 	 33 	
 92 	 119 	 33 	
 92 	 120 	 33 	
 92 	 121 	 33 	
 93 	 1 	 8 	
 93 	 2 	 10 	
 93 	 3 	 12 	
 93 	 4 	 14 	
 93 	 5 	 16 	
 93 	 6 	 16 	
 93 	 7 	 16 	
 93 	 8 	 18 	
 93 	 9 	 18 	
 93 	 10 	 18 	
 93 	 11 	 20 	
 93 	 12 	 21 	
 93 	 13 	 22 	
 93 	 14 	 22 	
 93 	 15 	 22 	
 93 	 16 	 22 	
 93 	 17 	 24 	
 93 	 18 	 25 	
 93 	 19 	 25 	
 93 	 20 	 25 	
 93 	 21 	 25 	
 93 	 22 	 25 	
 93 	 23 	 25 	
 93 	 24 	 25 	
 93 	 25 	 25 	
 93 	 26 	 25 	
 93 	 27 	 25 	
 93 	 28 	 26 	
 93 	 29 	 26 	
 93 	 30 	 26 	
 93 	 31 	 26 	
 93 	 32 	 26 	
 93 	 33 	 26 	
 93 	 34 	 26 	
 93 	 35 	 26 	
 93 	 36 	 27 	
 93 	 37 	 27 	
 93 	 38 	 27 	
 93 	 39 	 27 	
 93 	 40 	 27 	
 93 	 41 	 27 	
 93 	 42 	 27 	
 93 	 43 	 27 	
 93 	 44 	 27 	
 93 	 45 	 27 	
 93 	 46 	 27 	
 93 	 47 	 27 	
 93 	 48 	 27 	
 93 	 49 	 27 	
 93 	 50 	 27 	
 93 	 51 	 28 	
 93 	 52 	 28 	
 93 	 53 	 28 	
 93 	 54 	 28 	
 93 	 55 	 29 	
 93 	 56 	 29 	
 93 	 57 	 29 	
 93 	 58 	 29 	
 93 	 59 	 29 	
 93 	 60 	 29 	
 93 	 61 	 29 	
 93 	 62 	 29 	
 93 	 63 	 29 	
 93 	 64 	 29 	
 93 	 65 	 29 	
 93 	 66 	 29 	
 93 	 67 	 29 	
 93 	 68 	 30 	
 93 	 69 	 30 	
 93 	 70 	 31 	
 93 	 71 	 31 	
 93 	 72 	 31 	
 93 	 73 	 32 	
 93 	 74 	 32 	
 93 	 75 	 32 	
 93 	 76 	 32 	
 93 	 77 	 32 	
 93 	 78 	 32 	
 93 	 79 	 32 	
 93 	 80 	 32 	
 93 	 81 	 32 	
 93 	 82 	 32 	
 93 	 83 	 32 	
 93 	 84 	 32 	
 93 	 85 	 32 	
 93 	 86 	 32 	
 93 	 87 	 32 	
 93 	 88 	 32 	
 93 	 89 	 33 	
 93 	 90 	 33 	
 93 	 91 	 33 	
 93 	 92 	 33 	
 93 	 93 	 33 	
 93 	 94 	 33 	
 93 	 95 	 33 	
 93 	 96 	 33 	
 93 	 97 	 33 	
 93 	 98 	 33 	
 93 	 99 	 33 	
 93 	 100 	 33 	
 93 	 101 	 33 	
 93 	 102 	 33 	
 93 	 103 	 33 	
 93 	 104 	 33 	
 93 	 105 	 33 	
 93 	 106 	 33 	
 93 	 107 	 33 	
 93 	 108 	 33 	
 93 	 109 	 33 	
 93 	 110 	 33 	
 93 	 111 	 33 	
 93 	 112 	 33 	
 93 	 113 	 33 	
 93 	 114 	 33 	
 93 	 115 	 33 	
 93 	 116 	 33 	
 93 	 117 	 33 	
 93 	 118 	 33 	
 93 	 119 	 33 	
 93 	 120 	 33 	
 93 	 121 	 33 	
 94 	 1 	 5 	
 94 	 2 	 8 	
 94 	 3 	 11 	
 94 	 4 	 14 	
 94 	 5 	 14 	
 94 	 6 	 17 	
 94 	 7 	 17 	
 94 	 8 	 18 	
 94 	 9 	 18 	
 94 	 10 	 19 	
 94 	 11 	 20 	
 94 	 12 	 22 	
 94 	 13 	 23 	
 94 	 14 	 24 	
 94 	 15 	 24 	
 94 	 16 	 24 	
 94 	 17 	 24 	
 94 	 18 	 24 	
 94 	 19 	 24 	
 94 	 20 	 24 	
 94 	 21 	 24 	
 94 	 22 	 24 	
 94 	 23 	 24 	
 94 	 24 	 24 	
 94 	 25 	 24 	
 94 	 26 	 26 	
 94 	 27 	 26 	
 94 	 28 	 26 	
 94 	 29 	 26 	
 94 	 30 	 26 	
 94 	 31 	 28 	
 94 	 32 	 28 	
 94 	 33 	 28 	
 94 	 34 	 28 	
 94 	 35 	 28 	
 94 	 36 	 28 	
 94 	 37 	 28 	
 94 	 38 	 28 	
 94 	 39 	 28 	
 94 	 40 	 28 	
 94 	 41 	 28 	
 94 	 42 	 28 	
 94 	 43 	 28 	
 94 	 44 	 28 	
 94 	 45 	 28 	
 94 	 46 	 28 	
 94 	 47 	 28 	
 94 	 48 	 29 	
 94 	 49 	 29 	
 94 	 50 	 29 	
 94 	 51 	 29 	
 94 	 52 	 29 	
 94 	 53 	 29 	
 94 	 54 	 29 	
 94 	 55 	 29 	
 94 	 56 	 29 	
 94 	 57 	 29 	
 94 	 58 	 29 	
 94 	 59 	 29 	
 94 	 60 	 29 	
 94 	 61 	 29 	
 94 	 62 	 29 	
 94 	 63 	 29 	
 94 	 64 	 29 	
 94 	 65 	 29 	
 94 	 66 	 29 	
 94 	 67 	 29 	
 94 	 68 	 29 	
 94 	 69 	 29 	
 94 	 70 	 29 	
 94 	 71 	 29 	
 94 	 72 	 31 	
 94 	 73 	 31 	
 94 	 74 	 31 	
 94 	 75 	 31 	
 94 	 76 	 31 	
 94 	 77 	 31 	
 94 	 78 	 31 	
 94 	 79 	 31 	
 94 	 80 	 31 	
 94 	 81 	 31 	
 94 	 82 	 33 	
 94 	 83 	 33 	
 94 	 84 	 33 	
 94 	 85 	 33 	
 94 	 86 	 33 	
