CURSAT ver 2.1              Date:         02-28-2020      Hour:       17:33:12
Input file:   seedbank.txt
Accumulation pseudoreplicates' file:      accum_seedbank_shuf.txt
Dataset pseudoreplicates' file:           pseud_seedbank_shuf.txt
Number of columns (sampling events):       121 
Number of rows (species, OTUs, ojects,...):              34 
Number of repetitions:       100 
Seed number:  12348695

Resampling without replacement

Replicate	Sampling event	Accumulation per n. of events	
 86 	 109 	 34 	
 86 	 110 	 34 	
 86 	 111 	 34 	
 86 	 112 	 34 	
 86 	 113 	 34 	
 86 	 114 	 34 	
 86 	 115 	 34 	
 86 	 116 	 34 	
 86 	 117 	 34 	
 86 	 118 	 34 	
 86 	 119 	 34 	
 86 	 120 	 34 	
 86 	 121 	 34 	
 87 	 1 	 3 	
 87 	 2 	 7 	
 87 	 3 	 10 	
 87 	 4 	 12 	
 87 	 5 	 13 	
 87 	 6 	 14 	
 87 	 7 	 15 	
 87 	 8 	 16 	
 87 	 9 	 17 	
 87 	 10 	 19 	
 87 	 11 	 20 	
 87 	 12 	 20 	
 87 	 13 	 22 	
 87 	 14 	 22 	
 87 	 15 	 23 	
 87 	 16 	 23 	
 87 	 17 	 23 	
 87 	 18 	 23 	
 87 	 19 	 23 	
 87 	 20 	 23 	
 87 	 21 	 23 	
 87 	 22 	 23 	
 87 	 23 	 23 	
 87 	 24 	 25 	
 87 	 25 	 25 	
 87 	 26 	 25 	
 87 	 27 	 25 	
 87 	 28 	 26 	
 87 	 29 	 26 	
 87 	 30 	 26 	
 87 	 31 	 26 	
 87 	 32 	 26 	
 87 	 33 	 26 	
 87 	 34 	 26 	
 87 	 35 	 26 	
 87 	 36 	 27 	
 87 	 37 	 28 	
 87 	 38 	 28 	
 87 	 39 	 29 	
 87 	 40 	 29 	
 87 	 41 	 29 	
 87 	 42 	 29 	
 87 	 43 	 30 	
 87 	 44 	 30 	
 87 	 45 	 30 	
 87 	 46 	 31 	
 87 	 47 	 31 	
 87 	 48 	 31 	
 87 	 49 	 31 	
 87 	 50 	 31 	
 87 	 51 	 31 	
 87 	 52 	 31 	
 87 	 53 	 31 	
 87 	 54 	 31 	
 87 	 55 	 31 	
 87 	 56 	 31 	
 87 	 57 	 31 	
 87 	 58 	 31 	
 87 	 59 	 31 	
 87 	 60 	 31 	
 87 	 61 	 32 	
 87 	 62 	 32 	
 87 	 63 	 32 	
 87 	 64 	 32 	
 87 	 65 	 33 	
 87 	 66 	 33 	
 87 	 67 	 33 	
 87 	 68 	 33 	
 87 	 69 	 33 	
 87 	 70 	 33 	
 87 	 71 	 33 	
 87 	 72 	 33 	
 87 	 73 	 33 	
 87 	 74 	 33 	
 87 	 75 	 33 	
 87 	 76 	 33 	
 87 	 77 	 33 	
 87 	 78 	 33 	
 87 	 79 	 33 	
 87 	 80 	 33 	
 87 	 81 	 33 	
 87 	 82 	 33 	
 87 	 83 	 33 	
 87 	 84 	 33 	
 87 	 85 	 33 	
 87 	 86 	 34 	
 87 	 87 	 34 	
 87 	 88 	 34 	
 87 	 89 	 34 	
 87 	 90 	 34 	
 87 	 91 	 34 	
 87 	 92 	 34 	
 87 	 93 	 34 	
 87 	 94 	 34 	
 87 	 95 	 34 	
 87 	 96 	 34 	
 87 	 97 	 34 	
 87 	 98 	 34 	
 87 	 99 	 34 	
 87 	 100 	 34 	
 87 	 101 	 34 	
 87 	 102 	 34 	
 87 	 103 	 34 	
 87 	 104 	 34 	
 87 	 105 	 34 	
 87 	 106 	 34 	
 87 	 107 	 34 	
 87 	 108 	 34 	
 87 	 109 	 34 	
 87 	 110 	 34 	
 87 	 111 	 34 	
 87 	 112 	 34 	
 87 	 113 	 34 	
 87 	 114 	 34 	
 87 	 115 	 34 	
 87 	 116 	 34 	
 87 	 117 	 34 	
 87 	 118 	 34 	
 87 	 119 	 34 	
 87 	 120 	 34 	
 87 	 121 	 34 	
 88 	 1 	 3 	
 88 	 2 	 7 	
 88 	 3 	 9 	
 88 	 4 	 11 	
 88 	 5 	 12 	
 88 	 6 	 14 	
 88 	 7 	 16 	
 88 	 8 	 16 	
 88 	 9 	 18 	
 88 	 10 	 18 	
 88 	 11 	 19 	
 88 	 12 	 19 	
 88 	 13 	 19 	
 88 	 14 	 20 	
 88 	 15 	 20 	
 88 	 16 	 20 	
 88 	 17 	 20 	
 88 	 18 	 20 	
 88 	 19 	 21 	
 88 	 20 	 23 	
 88 	 21 	 23 	
 88 	 22 	 23 	
 88 	 23 	 24 	
 88 	 24 	 25 	
 88 	 25 	 25 	
 88 	 26 	 25 	
 88 	 27 	 25 	
 88 	 28 	 25 	
 88 	 29 	 25 	
 88 	 30 	 25 	
 88 	 31 	 25 	
 88 	 32 	 26 	
 88 	 33 	 27 	
 88 	 34 	 27 	
 88 	 35 	 28 	
 88 	 36 	 28 	
 88 	 37 	 28 	
 88 	 38 	 28 	
 88 	 39 	 29 	
 88 	 40 	 29 	
 88 	 41 	 29 	
 88 	 42 	 30 	
 88 	 43 	 30 	
 88 	 44 	 30 	
 88 	 45 	 30 	
 88 	 46 	 31 	
 88 	 47 	 31 	
 88 	 48 	 31 	
 88 	 49 	 31 	
 88 	 50 	 31 	
 88 	 51 	 31 	
 88 	 52 	 31 	
 88 	 53 	 31 	
 88 	 54 	 31 	
 88 	 55 	 31 	
 88 	 56 	 31 	
 88 	 57 	 32 	
 88 	 58 	 32 	
 88 	 59 	 32 	
 88 	 60 	 32 	
 88 	 61 	 33 	
 88 	 62 	 33 	
 88 	 63 	 33 	
 88 	 64 	 33 	
 88 	 65 	 33 	
 88 	 66 	 33 	
 88 	 67 	 33 	
 88 	 68 	 33 	
 88 	 69 	 33 	
 88 	 70 	 33 	
 88 	 71 	 33 	
 88 	 72 	 33 	
 88 	 73 	 33 	
 88 	 74 	 33 	
 88 	 75 	 33 	
 88 	 76 	 33 	
 88 	 77 	 33 	
 88 	 78 	 33 	
 88 	 79 	 33 	
 88 	 80 	 33 	
 88 	 81 	 33 	
 88 	 82 	 33 	
 88 	 83 	 33 	
 88 	 84 	 34 	
 88 	 85 	 34 	
 88 	 86 	 34 	
 88 	 87 	 34 	
 88 	 88 	 34 	
 88 	 89 	 34 	
 88 	 90 	 34 	
 88 	 91 	 34 	
 88 	 92 	 34 	
 88 	 93 	 34 	
 88 	 94 	 34 	
 88 	 95 	 34 	
 88 	 96 	 34 	
 88 	 97 	 34 	
 88 	 98 	 34 	
 88 	 99 	 34 	
 88 	 100 	 34 	
 88 	 101 	 34 	
 88 	 102 	 34 	
 88 	 103 	 34 	
 88 	 104 	 34 	
 88 	 105 	 34 	
 88 	 106 	 34 	
 88 	 107 	 34 	
 88 	 108 	 34 	
 88 	 109 	 34 	
 88 	 110 	 34 	
 88 	 111 	 34 	
 88 	 112 	 34 	
 88 	 113 	 34 	
 88 	 114 	 34 	
 88 	 115 	 34 	
 88 	 116 	 34 	
 88 	 117 	 34 	
 88 	 118 	 34 	
 88 	 119 	 34 	
 88 	 120 	 34 	
 88 	 121 	 34 	
 89 	 1 	 4 	
 89 	 2 	 6 	
 89 	 3 	 6 	
 89 	 4 	 6 	
 89 	 5 	 10 	
 89 	 6 	 14 	
 89 	 7 	 15 	
 89 	 8 	 15 	
 89 	 9 	 16 	
 89 	 10 	 17 	
 89 	 11 	 17 	
 89 	 12 	 17 	
 89 	 13 	 17 	
 89 	 14 	 17 	
 89 	 15 	 17 	
 89 	 16 	 18 	
 89 	 17 	 19 	
 89 	 18 	 20 	
 89 	 19 	 20 	
 89 	 20 	 21 	
 89 	 21 	 21 	
 89 	 22 	 23 	
 89 	 23 	 23 	
 89 	 24 	 23 	
 89 	 25 	 23 	
 89 	 26 	 23 	
 89 	 27 	 23 	
 89 	 28 	 23 	
 89 	 29 	 25 	
 89 	 30 	 25 	
 89 	 31 	 25 	
 89 	 32 	 25 	
 89 	 33 	 25 	
 89 	 34 	 26 	
 89 	 35 	 26 	
 89 	 36 	 26 	
 89 	 37 	 27 	
 89 	 38 	 27 	
 89 	 39 	 27 	
 89 	 40 	 27 	
 89 	 41 	 27 	
 89 	 42 	 27 	
 89 	 43 	 27 	
 89 	 44 	 27 	
 89 	 45 	 29 	
 89 	 46 	 29 	
 89 	 47 	 29 	
 89 	 48 	 29 	
 89 	 49 	 29 	
 89 	 50 	 29 	
 89 	 51 	 30 	
 89 	 52 	 30 	
 89 	 53 	 30 	
 89 	 54 	 31 	
 89 	 55 	 31 	
 89 	 56 	 32 	
 89 	 57 	 32 	
 89 	 58 	 32 	
 89 	 59 	 32 	
 89 	 60 	 32 	
 89 	 61 	 32 	
 89 	 62 	 32 	
 89 	 63 	 32 	
 89 	 64 	 32 	
 89 	 65 	 32 	
 89 	 66 	 32 	
 89 	 67 	 32 	
 89 	 68 	 32 	
 89 	 69 	 32 	
 89 	 70 	 32 	
 89 	 71 	 32 	
 89 	 72 	 32 	
 89 	 73 	 32 	
 89 	 74 	 32 	
 89 	 75 	 32 	
 89 	 76 	 32 	
 89 	 77 	 33 	
 89 	 78 	 33 	
 89 	 79 	 33 	
 89 	 80 	 33 	
 89 	 81 	 34 	
 89 	 82 	 34 	
 89 	 83 	 34 	
 89 	 84 	 34 	
 89 	 85 	 34 	
 89 	 86 	 34 	
 89 	 87 	 34 	
 89 	 88 	 34 	
 89 	 89 	 34 	
 89 	 90 	 34 	
 89 	 91 	 34 	
 89 	 92 	 34 	
 89 	 93 	 34 	
 89 	 94 	 34 	
 89 	 95 	 34 	
 89 	 96 	 34 	
 89 	 97 	 34 	
 89 	 98 	 34 	
 89 	 99 	 34 	
 89 	 100 	 34 	
 89 	 101 	 34 	
 89 	 102 	 34 	
 89 	 103 	 34 	
 89 	 104 	 34 	
 89 	 105 	 34 	
 89 	 106 	 34 	
 89 	 107 	 34 	
 89 	 108 	 34 	
 89 	 109 	 34 	
 89 	 110 	 34 	
 89 	 111 	 34 	
 89 	 112 	 34 	
 89 	 113 	 34 	
 89 	 114 	 34 	
 89 	 115 	 34 	
 89 	 116 	 34 	
 89 	 117 	 34 	
 89 	 118 	 34 	
 89 	 119 	 34 	
 89 	 120 	 34 	
 89 	 121 	 34 	
 90 	 1 	 4 	
 90 	 2 	 6 	
 90 	 3 	 7 	
 90 	 4 	 8 	
 90 	 5 	 9 	
 90 	 6 	 13 	
 90 	 7 	 13 	
 90 	 8 	 15 	
 90 	 9 	 16 	
 90 	 10 	 18 	
 90 	 11 	 19 	
 90 	 12 	 19 	
 90 	 13 	 21 	
 90 	 14 	 21 	
 90 	 15 	 22 	
 90 	 16 	 22 	
 90 	 17 	 23 	
 90 	 18 	 24 	
 90 	 19 	 25 	
 90 	 20 	 25 	
 90 	 21 	 26 	
 90 	 22 	 26 	
 90 	 23 	 26 	
 90 	 24 	 26 	
 90 	 25 	 26 	
 90 	 26 	 26 	
 90 	 27 	 26 	
 90 	 28 	 26 	
 90 	 29 	 26 	
 90 	 30 	 26 	
 90 	 31 	 26 	
 90 	 32 	 26 	
 90 	 33 	 26 	
 90 	 34 	 26 	
 90 	 35 	 28 	
 90 	 36 	 28 	
 90 	 37 	 29 	
 90 	 38 	 29 	
 90 	 39 	 29 	
 90 	 40 	 29 	
 90 	 41 	 29 	
 90 	 42 	 29 	
 90 	 43 	 29 	
 90 	 44 	 29 	
 90 	 45 	 30 	
 90 	 46 	 30 	
 90 	 47 	 30 	
 90 	 48 	 31 	
 90 	 49 	 31 	
 90 	 50 	 31 	
 90 	 51 	 31 	
 90 	 52 	 31 	
 90 	 53 	 31 	
 90 	 54 	 31 	
 90 	 55 	 31 	
 90 	 56 	 31 	
 90 	 57 	 31 	
 90 	 58 	 32 	
 90 	 59 	 32 	
 90 	 60 	 32 	
 90 	 61 	 32 	
 90 	 62 	 32 	
 90 	 63 	 32 	
 90 	 64 	 32 	
 90 	 65 	 32 	
 90 	 66 	 32 	
 90 	 67 	 32 	
 90 	 68 	 32 	
 90 	 69 	 32 	
 90 	 70 	 33 	
 90 	 71 	 33 	
 90 	 72 	 33 	
 90 	 73 	 33 	
 90 	 74 	 33 	
 90 	 75 	 33 	
 90 	 76 	 33 	
 90 	 77 	 33 	
 90 	 78 	 33 	
 90 	 79 	 33 	
 90 	 80 	 33 	
 90 	 81 	 33 	
 90 	 82 	 33 	
 90 	 83 	 33 	
 90 	 84 	 33 	
 90 	 85 	 33 	
 90 	 86 	 33 	
 90 	 87 	 33 	
 90 	 88 	 33 	
 90 	 89 	 33 	
 90 	 90 	 33 	
 90 	 91 	 33 	
 90 	 92 	 33 	
 90 	 93 	 33 	
 90 	 94 	 33 	
 90 	 95 	 33 	
 90 	 96 	 33 	
 90 	 97 	 33 	
 90 	 98 	 33 	
 90 	 99 	 33 	
 90 	 100 	 33 	
 90 	 101 	 33 	
 90 	 102 	 33 	
 90 	 103 	 33 	
 90 	 104 	 33 	
 90 	 105 	 33 	
 90 	 106 	 33 	
 90 	 107 	 33 	
 90 	 108 	 33 	
 90 	 109 	 33 	
 90 	 110 	 33 	
 90 	 111 	 33 	
 90 	 112 	 33 	
 90 	 113 	 33 	
 90 	 114 	 33 	
 90 	 115 	 33 	
 90 	 116 	 33 	
 90 	 117 	 33 	
 90 	 118 	 33 	
 90 	 119 	 33 	
 90 	 120 	 34 	
 90 	 121 	 34 	
 91 	 1 	 6 	
 91 	 2 	 9 	
 91 	 3 	 14 	
 91 	 4 	 15 	
 91 	 5 	 17 	
 91 	 6 	 19 	
 91 	 7 	 21 	
 91 	 8 	 21 	
 91 	 9 	 22 	
 91 	 10 	 23 	
 91 	 11 	 24 	
 91 	 12 	 25 	
 91 	 13 	 25 	
 91 	 14 	 25 	
 91 	 15 	 25 	
 91 	 16 	 25 	
 91 	 17 	 26 	
 91 	 18 	 26 	
 91 	 19 	 26 	
 91 	 20 	 26 	
 91 	 21 	 27 	
 91 	 22 	 27 	
 91 	 23 	 28 	
 91 	 24 	 28 	
 91 	 25 	 28 	
 91 	 26 	 28 	
 91 	 27 	 28 	
 91 	 28 	 28 	
 91 	 29 	 28 	
 91 	 30 	 29 	
 91 	 31 	 29 	
 91 	 32 	 29 	
 91 	 33 	 29 	
 91 	 34 	 29 	
 91 	 35 	 29 	
 91 	 36 	 29 	
 91 	 37 	 29 	
 91 	 38 	 29 	
 91 	 39 	 29 	
 91 	 40 	 30 	
 91 	 41 	 30 	
 91 	 42 	 30 	
 91 	 43 	 30 	
 91 	 44 	 30 	
 91 	 45 	 30 	
 91 	 46 	 30 	
 91 	 47 	 30 	
 91 	 48 	 30 	
 91 	 49 	 30 	
 91 	 50 	 30 	
 91 	 51 	 30 	
 91 	 52 	 30 	
 91 	 53 	 31 	
 91 	 54 	 31 	
 91 	 55 	 31 	
 91 	 56 	 31 	
 91 	 57 	 31 	
 91 	 58 	 31 	
 91 	 59 	 31 	
 91 	 60 	 31 	
 91 	 61 	 31 	
 91 	 62 	 31 	
 91 	 63 	 31 	
 91 	 64 	 31 	
 91 	 65 	 31 	
 91 	 66 	 31 	
 91 	 67 	 32 	
 91 	 68 	 32 	
 91 	 69 	 32 	
 91 	 70 	 32 	
 91 	 71 	 32 	
 91 	 72 	 32 	
 91 	 73 	 33 	
 91 	 74 	 33 	
 91 	 75 	 33 	
 91 	 76 	 33 	
 91 	 77 	 33 	
 91 	 78 	 33 	
 91 	 79 	 33 	
 91 	 80 	 33 	
 91 	 81 	 33 	
 91 	 82 	 33 	
 91 	 83 	 33 	
 91 	 84 	 33 	
 91 	 85 	 33 	
 91 	 86 	 33 	
 91 	 87 	 33 	
 91 	 88 	 33 	
 91 	 89 	 33 	
 91 	 90 	 33 	
 91 	 91 	 33 	
 91 	 92 	 33 	
 91 	 93 	 33 	
 91 	 94 	 33 	
 91 	 95 	 34 	
 91 	 96 	 34 	
 91 	 97 	 34 	
 91 	 98 	 34 	
 91 	 99 	 34 	
 91 	 100 	 34 	
 91 	 101 	 34 	
 91 	 102 	 34 	
 91 	 103 	 34 	
 91 	 104 	 34 	
 91 	 105 	 34 	
 91 	 106 	 34 	
 91 	 107 	 34 	
 91 	 108 	 34 	
 91 	 109 	 34 	
 91 	 110 	 34 	
 91 	 111 	 34 	
 91 	 112 	 34 	
 91 	 113 	 34 	
 91 	 114 	 34 	
 91 	 115 	 34 	
 91 	 116 	 34 	
 91 	 117 	 34 	
 91 	 118 	 34 	
 91 	 119 	 34 	
 91 	 120 	 34 	
 91 	 121 	 34 	
 92 	 1 	 5 	
 92 	 2 	 7 	
 92 	 3 	 7 	
 92 	 4 	 8 	
 92 	 5 	 10 	
 92 	 6 	 12 	
 92 	 7 	 13 	
 92 	 8 	 13 	
 92 	 9 	 14 	
 92 	 10 	 15 	
 92 	 11 	 16 	
 92 	 12 	 16 	
 92 	 13 	 16 	
 92 	 14 	 16 	
 92 	 15 	 16 	
 92 	 16 	 16 	
 92 	 17 	 16 	
 92 	 18 	 18 	
 92 	 19 	 18 	
 92 	 20 	 20 	
 92 	 21 	 22 	
 92 	 22 	 22 	
 92 	 23 	 22 	
 92 	 24 	 22 	
 92 	 25 	 22 	
 92 	 26 	 22 	
 92 	 27 	 22 	
 92 	 28 	 22 	
 92 	 29 	 22 	
 92 	 30 	 22 	
 92 	 31 	 22 	
 92 	 32 	 23 	
 92 	 33 	 23 	
 92 	 34 	 23 	
 92 	 35 	 23 	
 92 	 36 	 23 	
 92 	 37 	 23 	
 92 	 38 	 23 	
 92 	 39 	 24 	
 92 	 40 	 25 	
 92 	 41 	 26 	
 92 	 42 	 27 	
 92 	 43 	 27 	
 92 	 44 	 27 	
 92 	 45 	 28 	
 92 	 46 	 28 	
 92 	 47 	 28 	
 92 	 48 	 29 	
 92 	 49 	 29 	
 92 	 50 	 29 	
 92 	 51 	 29 	
 92 	 52 	 29 	
 92 	 53 	 29 	
 92 	 54 	 29 	
 92 	 55 	 30 	
 92 	 56 	 30 	
 92 	 57 	 30 	
 92 	 58 	 30 	
 92 	 59 	 30 	
 92 	 60 	 30 	
 92 	 61 	 31 	
 92 	 62 	 32 	
 92 	 63 	 32 	
 92 	 64 	 32 	
 92 	 65 	 32 	
 92 	 66 	 32 	
 92 	 67 	 32 	
 92 	 68 	 32 	
 92 	 69 	 32 	
 92 	 70 	 32 	
 92 	 71 	 32 	
 92 	 72 	 32 	
 92 	 73 	 32 	
 92 	 74 	 32 	
 92 	 75 	 32 	
 92 	 76 	 32 	
 92 	 77 	 33 	
 92 	 78 	 33 	
 92 	 79 	 33 	
 92 	 80 	 33 	
 92 	 81 	 33 	
 92 	 82 	 33 	
 92 	 83 	 33 	
 92 	 84 	 33 	
 92 	 85 	 33 	
 92 	 86 	 33 	
 92 	 87 	 33 	
 92 	 88 	 33 	
 92 	 89 	 33 	
 92 	 90 	 33 	
 92 	 91 	 33 	
 92 	 92 	 33 	
 92 	 93 	 33 	
 92 	 94 	 33 	
 92 	 95 	 33 	
 92 	 96 	 33 	
 92 	 97 	 33 	
 92 	 98 	 33 	
 92 	 99 	 33 	
 92 	 100 	 33 	
 92 	 101 	 33 	
 92 	 102 	 33 	
 92 	 103 	 33 	
 92 	 104 	 34 	
 92 	 105 	 34 	
 92 	 106 	 34 	
 92 	 107 	 34 	
 92 	 108 	 34 	
 92 	 109 	 34 	
 92 	 110 	 34 	
 92 	 111 	 34 	
 92 	 112 	 34 	
 92 	 113 	 34 	
 92 	 114 	 34 	
 92 	 115 	 34 	
 92 	 116 	 34 	
 92 	 117 	 34 	
 92 	 118 	 34 	
 92 	 119 	 34 	
 92 	 120 	 34 	
 92 	 121 	 34 	
 93 	 1 	 4 	
 93 	 2 	 7 	
 93 	 3 	 7 	
 93 	 4 	 13 	
 93 	 5 	 17 	
 93 	 6 	 17 	
 93 	 7 	 18 	
 93 	 8 	 18 	
 93 	 9 	 18 	
 93 	 10 	 19 	
 93 	 11 	 19 	
 93 	 12 	 20 	
 93 	 13 	 20 	
 93 	 14 	 20 	
 93 	 15 	 21 	
 93 	 16 	 21 	
 93 	 17 	 22 	
 93 	 18 	 22 	
 93 	 19 	 22 	
 93 	 20 	 22 	
 93 	 21 	 24 	
 93 	 22 	 24 	
 93 	 23 	 24 	
 93 	 24 	 24 	
 93 	 25 	 25 	
 93 	 26 	 25 	
 93 	 27 	 26 	
 93 	 28 	 26 	
 93 	 29 	 26 	
 93 	 30 	 27 	
 93 	 31 	 28 	
 93 	 32 	 28 	
 93 	 33 	 28 	
 93 	 34 	 29 	
 93 	 35 	 29 	
 93 	 36 	 29 	
 93 	 37 	 29 	
 93 	 38 	 29 	
 93 	 39 	 29 	
 93 	 40 	 29 	
 93 	 41 	 29 	
 93 	 42 	 30 	
 93 	 43 	 30 	
 93 	 44 	 30 	
 93 	 45 	 30 	
 93 	 46 	 30 	
 93 	 47 	 30 	
 93 	 48 	 30 	
 93 	 49 	 30 	
 93 	 50 	 30 	
 93 	 51 	 30 	
 93 	 52 	 30 	
 93 	 53 	 30 	
 93 	 54 	 30 	
 93 	 55 	 30 	
 93 	 56 	 30 	
 93 	 57 	 30 	
 93 	 58 	 30 	
 93 	 59 	 30 	
 93 	 60 	 30 	
 93 	 61 	 30 	
 93 	 62 	 30 	
 93 	 63 	 30 	
 93 	 64 	 31 	
 93 	 65 	 31 	
 93 	 66 	 31 	
 93 	 67 	 31 	
 93 	 68 	 32 	
 93 	 69 	 32 	
 93 	 70 	 32 	
 93 	 71 	 32 	
 93 	 72 	 32 	
 93 	 73 	 32 	
 93 	 74 	 32 	
 93 	 75 	 32 	
 93 	 76 	 32 	
 93 	 77 	 32 	
 93 	 78 	 32 	
 93 	 79 	 32 	
 93 	 80 	 32 	
 93 	 81 	 32 	
 93 	 82 	 32 	
 93 	 83 	 32 	
 93 	 84 	 33 	
 93 	 85 	 33 	
 93 	 86 	 33 	
 93 	 87 	 33 	
 93 	 88 	 33 	
 93 	 89 	 33 	
 93 	 90 	 33 	
 93 	 91 	 33 	
 93 	 92 	 33 	
 93 	 93 	 33 	
 93 	 94 	 33 	
 93 	 95 	 33 	
 93 	 96 	 34 	
 93 	 97 	 34 	
 93 	 98 	 34 	
 93 	 99 	 34 	
 93 	 100 	 34 	
 93 	 101 	 34 	
 93 	 102 	 34 	
 93 	 103 	 34 	
 93 	 104 	 34 	
 93 	 105 	 34 	
 93 	 106 	 34 	
 93 	 107 	 34 	
 93 	 108 	 34 	
 93 	 109 	 34 	
 93 	 110 	 34 	
 93 	 111 	 34 	
 93 	 112 	 34 	
 93 	 113 	 34 	
 93 	 114 	 34 	
 93 	 115 	 34 	
 93 	 116 	 34 	
 93 	 117 	 34 	
 93 	 118 	 34 	
 93 	 119 	 34 	
 93 	 120 	 34 	
 93 	 121 	 34 	
 94 	 1 	 5 	
 94 	 2 	 7 	
 94 	 3 	 9 	
 94 	 4 	 11 	
 94 	 5 	 11 	
 94 	 6 	 12 	
 94 	 7 	 13 	
 94 	 8 	 16 	
 94 	 9 	 16 	
 94 	 10 	 17 	
 94 	 11 	 18 	
 94 	 12 	 19 	
 94 	 13 	 19 	
 94 	 14 	 20 	
 94 	 15 	 21 	
 94 	 16 	 22 	
 94 	 17 	 23 	
 94 	 18 	 24 	
 94 	 19 	 27 	
 94 	 20 	 27 	
 94 	 21 	 27 	
 94 	 22 	 27 	
 94 	 23 	 27 	
 94 	 24 	 28 	
 94 	 25 	 28 	
 94 	 26 	 28 	
 94 	 27 	 28 	
 94 	 28 	 29 	
 94 	 29 	 29 	
 94 	 30 	 29 	
 94 	 31 	 29 	
 94 	 32 	 29 	
 94 	 33 	 29 	
 94 	 34 	 29 	
 94 	 35 	 29 	
 94 	 36 	 30 	
 94 	 37 	 30 	
 94 	 38 	 31 	
 94 	 39 	 31 	
 94 	 40 	 31 	
 94 	 41 	 31 	
 94 	 42 	 31 	
 94 	 43 	 31 	
 94 	 44 	 31 	
 94 	 45 	 32 	
 94 	 46 	 32 	
 94 	 47 	 32 	
 94 	 48 	 32 	
 94 	 49 	 32 	
 94 	 50 	 32 	
 94 	 51 	 32 	
 94 	 52 	 32 	
 94 	 53 	 32 	
 94 	 54 	 32 	
 94 	 55 	 32 	
 94 	 56 	 32 	
 94 	 57 	 32 	
 94 	 58 	 32 	
 94 	 59 	 32 	
 94 	 60 	 32 	
 94 	 61 	 32 	
 94 	 62 	 32 	
 94 	 63 	 32 	
 94 	 64 	 32 	
 94 	 65 	 32 	
 94 	 66 	 32 	
 94 	 67 	 32 	
 94 	 68 	 32 	
 94 	 69 	 32 	
 94 	 70 	 32 	
 94 	 71 	 32 	
 94 	 72 	 32 	
 94 	 73 	 32 	
 94 	 74 	 32 	
 94 	 75 	 32 	
 94 	 76 	 32 	
 94 	 77 	 32 	
 94 	 78 	 32 	
 94 	 79 	 32 	
 94 	 80 	 32 	
 94 	 81 	 33 	
 94 	 82 	 33 	
 94 	 83 	 33 	
 94 	 84 	 33 	
 94 	 85 	 33 	
 94 	 86 	 33 	
 94 	 87 	 33 	
 94 	 88 	 33 	
 94 	 89 	 33 	
 94 	 90 	 33 	
 94 	 91 	 33 	
 94 	 92 	 33 	
 94 	 93 	 33 	
 94 	 94 	 33 	
 94 	 95 	 33 	
 94 	 96 	 33 	
 94 	 97 	 33 	
 94 	 98 	 33 	
 94 	 99 	 33 	
 94 	 100 	 33 	
 94 	 101 	 33 	
 94 	 102 	 33 	
 94 	 103 	 33 	
 94 	 104 	 33 	
 94 	 105 	 33 	
 94 	 106 	 33 	
 94 	 107 	 33 	
 94 	 108 	 33 	
 94 	 109 	 34 	
 94 	 110 	 34 	
 94 	 111 	 34 	
 94 	 112 	 34 	
 94 	 113 	 34 	
 94 	 114 	 34 	
 94 	 115 	 34 	
 94 	 116 	 34 	
 94 	 117 	 34 	
 94 	 118 	 34 	
 94 	 119 	 34 	
 94 	 120 	 34 	
 94 	 121 	 34 	
 95 	 1 	 5 	
 95 	 2 	 8 	
 95 	 3 	 10 	
 95 	 4 	 11 	
 95 	 5 	 13 	
 95 	 6 	 16 	
 95 	 7 	 16 	
 95 	 8 	 18 	
 95 	 9 	 18 	
 95 	 10 	 19 	
 95 	 11 	 19 	
 95 	 12 	 19 	
 95 	 13 	 20 	
 95 	 14 	 20 	
 95 	 15 	 20 	
 95 	 16 	 20 	
 95 	 17 	 20 	
 95 	 18 	 21 	
 95 	 19 	 23 	
 95 	 20 	 23 	
 95 	 21 	 23 	
 95 	 22 	 24 	
 95 	 23 	 25 	
 95 	 24 	 25 	
 95 	 25 	 25 	
 95 	 26 	 25 	
 95 	 27 	 25 	
 95 	 28 	 25 	
 95 	 29 	 25 	
 95 	 30 	 25 	
 95 	 31 	 26 	
 95 	 32 	 27 	
 95 	 33 	 27 	
 95 	 34 	 28 	
 95 	 35 	 28 	
 95 	 36 	 28 	
 95 	 37 	 28 	
 95 	 38 	 29 	
 95 	 39 	 29 	
 95 	 40 	 29 	
 95 	 41 	 30 	
 95 	 42 	 30 	
 95 	 43 	 30 	
 95 	 44 	 30 	
 95 	 45 	 31 	
 95 	 46 	 31 	
 95 	 47 	 31 	
 95 	 48 	 31 	
 95 	 49 	 31 	
 95 	 50 	 31 	
 95 	 51 	 31 	
 95 	 52 	 31 	
 95 	 53 	 31 	
 95 	 54 	 31 	
 95 	 55 	 31 	
 95 	 56 	 32 	
 95 	 57 	 32 	
 95 	 58 	 32 	
 95 	 59 	 32 	
 95 	 60 	 33 	
 95 	 61 	 33 	
 95 	 62 	 33 	
 95 	 63 	 33 	
 95 	 64 	 33 	
 95 	 65 	 33 	
 95 	 66 	 33 	
 95 	 67 	 33 	
 95 	 68 	 33 	
 95 	 69 	 33 	
 95 	 70 	 33 	
 95 	 71 	 33 	
 95 	 72 	 33 	
 95 	 73 	 33 	
 95 	 74 	 33 	
 95 	 75 	 33 	
 95 	 76 	 33 	
 95 	 77 	 33 	
 95 	 78 	 33 	
 95 	 79 	 33 	
 95 	 80 	 33 	
